model num,web,"theta(0,0)","theta(0,1)","theta(0,2)","theta(0,3)","theta(1,0)","theta(1,1)","theta(1,2)","theta(1,3)",fibers,seed,iso
8812,2.375286035,49.83578988,101.5081846,154.7003244,93.34376111,114.4673807,16.89325676,89.77512595,139.9890322,TRUE,0.5,0.312018044
8813,1.508567061,172.8872773,39.93698676,113.6942996,176.8494305,102.8415476,143.7696305,2.073016217,62.49867164,TRUE,0.5,0.289199033
8814,2.033322305,135.4255551,144.8773449,151.4358058,127.068216,22.1519776,3.808035704,92.19395185,95.21476752,TRUE,0.5,0.536529491
8815,1.550259001,45.71868417,60.48068684,113.8813568,114.0066222,100.7219523,178.3440371,64.55595758,148.9517302,TRUE,0.5,0.671040767
8816,2.693010758,156.2023118,131.1506091,164.3826915,5.236289094,177.9054684,15.17855315,150.6285411,89.00206321,TRUE,0.5,0.512024647
8817,2.604114458,83.74401753,105.1907671,173.9116793,148.5120236,23.99812751,12.15819516,59.86187004,115.9747385,TRUE,0.5,0.529086584
8818,2.516734782,131.8410146,37.09022187,53.26172019,127.1695808,179.2679671,75.50822064,7.718179611,98.76695325,TRUE,0.5,0.453555899
8819,2.766174624,17.67707865,70.86922702,74.66756477,170.3496416,81.12837254,38.49055892,178.708631,162.8768692,TRUE,0.5,0.674905617
8820,1.665877857,176.7947351,93.94158996,111.2962265,158.3053792,174.3293121,133.4494647,92.85469993,138.8258434,TRUE,0.5,0.424867965
8821,1.548845717,17.18743816,175.9924037,65.41078115,130.4334448,72.82268312,147.0609257,44.94473628,132.7365093,TRUE,0.5,0.361537676
8822,2.289982369,105.4953972,94.35471855,117.9870996,99.69639759,48.45129911,47.24410221,35.37355551,46.64236027,TRUE,0.5,0.389046589
8823,2.308414657,97.64522942,122.879327,56.74370475,113.3633385,132.8066151,25.23352702,162.9900594,159.1047071,TRUE,0.5,0.343163421
8824,1.914418204,117.418569,65.22205997,138.3070335,138.8958538,99.67708262,70.98434244,112.1369011,178.8872511,TRUE,0.5,0.464053157
8825,1.065973633,86.93183823,160.6289227,174.8137549,139.2491545,142.3553907,118.5417005,114.8412472,44.10107641,TRUE,0.5,0.738291385
8826,1.970678326,165.8679347,100.9826047,84.17575542,89.52602988,126.0003438,24.36351286,123.5117627,1.78095988,TRUE,0.5,0.617806054
8827,1.079222508,119.0475783,20.2973012,13.00162659,22.77718065,145.3741311,0.164534016,45.53158775,38.55102709,TRUE,0.5,0.53129345
8828,1.39822507,36.02043806,61.46560767,26.45249371,17.69756003,14.46998319,89.17837478,174.7218805,86.51480737,TRUE,0.5,0.656452028
8829,1.731538143,169.1760866,131.3158353,92.36195966,113.9218012,58.38832327,128.1524082,161.9720061,141.2087459,TRUE,0.5,0.435114729
8830,1.020848812,163.1636841,77.01778157,141.866665,162.0815005,22.30366637,50.41867287,126.6860865,97.59913139,TRUE,0.5,0.412384053
8831,2.001087365,20.68818879,14.91578667,158.0848935,59.01788042,50.55597116,129.8230919,126.6361103,87.20570118,TRUE,0.5,0.715142177
8832,1.660828138,149.3099085,37.97781655,37.30467925,53.73844934,175.6318023,103.949226,171.4764982,158.9590349,TRUE,0.5,0.388245728
8833,1.655493741,118.7694689,141.6990708,134.9595113,2.160259725,40.31189624,33.31424537,88.65349496,164.2328433,TRUE,0.5,0.589850683
8834,2.084318072,148.8501792,36.46039617,126.9220635,99.44815936,122.2600635,91.99613072,172.7381928,163.5494655,TRUE,0.5,0.282233072
8835,2.926995114,103.8199639,3.03530477,101.8398606,153.7564112,165.9247696,165.2403596,48.35371675,175.9095816,TRUE,0.5,0.391005205
8836,2.645583384,20.06549788,57.58857621,30.34219251,40.62875845,8.107450887,179.5267464,107.8817899,113.2956433,TRUE,0.5,0.656184642
8837,2.887885868,24.67376636,165.8913221,124.876604,28.89147859,10.06494588,40.23853368,28.97005823,92.73687356,TRUE,0.5,0.437170771
8838,1.43754136,38.55604462,172.9714727,23.92826402,80.96733424,52.95569765,139.0717726,139.7055174,37.40694229,TRUE,0.5,0.455688455
8839,2.364406401,157.0279762,74.07430435,155.8592797,66.68901838,61.73330236,58.48970078,155.5910559,80.24174239,TRUE,0.5,0.267260115
8840,2.423607584,83.19802813,101.3580038,124.4183275,55.88909081,78.36369394,104.2857174,100.3452893,160.0974138,TRUE,0.5,0.498337864
8841,2.290627636,113.6485704,52.04199931,70.83552574,36.70864428,17.2671054,108.1379725,29.1973634,154.2888458,TRUE,0.5,0.253112336
8842,1.977691587,102.8568656,140.7915504,48.45436113,76.68432633,11.94153924,133.3425582,131.1919789,105.1180138,TRUE,0.5,0.653850842
8843,1.581368336,28.13467406,148.7160164,46.7321951,107.1967195,111.956099,80.67824251,100.1693669,176.5659719,TRUE,0.5,0.353454279
8844,2.270635586,112.4584033,139.8184402,113.5182319,12.24610124,48.71022447,82.54353789,19.70214596,159.005199,TRUE,0.5,0.274158461
8845,1.044036802,144.3455806,173.5120976,95.21464718,9.911388898,82.15657385,114.3041797,24.849559,51.50915795,TRUE,0.5,0.693157594
8846,1.790075298,88.50414105,103.1098162,69.06433332,125.2803904,116.5733654,155.5917664,63.27506179,70.62367055,TRUE,0.5,0.48923414
8847,1.53184372,77.1150173,160.7091681,117.6353387,53.34180104,150.6820664,123.9761621,66.02460039,154.1340652,TRUE,0.5,0.574141014
8848,2.876391846,40.02597534,73.86568373,83.15735156,21.01969401,161.9968835,163.557877,71.93540285,139.2492437,TRUE,0.5,0.417322605
8849,2.065577472,23.89247967,83.91220322,142.9824621,72.89394432,177.8505658,173.4756731,168.6080463,62.78833447,TRUE,0.5,0.552607182
8850,2.618054812,96.69504779,45.59268407,13.82184059,122.4686449,162.4098788,98.8610334,52.6499878,120.621919,TRUE,0.5,0.479619983
8851,2.672708596,104.5182591,127.6276429,72.40385713,115.5725724,97.74297986,28.08055173,118.1648056,164.5083407,TRUE,0.5,0.454925566
8852,1.556214629,129.940974,179.018945,63.78919294,147.57928,47.74446636,43.71655791,104.72077,56.54022518,TRUE,0.5,0.584913213
8853,2.302166239,174.251973,121.7156435,38.94317273,179.0112738,157.6099435,128.0738993,31.02371097,44.399103,TRUE,0.5,0.31227268
8854,1.576311155,140.8522926,44.00437674,146.5586879,57.53135189,59.79681428,166.447003,120.1538377,177.1561324,TRUE,0.5,0.402620037
8855,1.690644396,13.37720767,1.972373774,156.0810557,3.940837738,130.2020913,92.21341055,82.57223316,124.870499,TRUE,0.5,0.738754107
8856,1.838587943,142.253377,147.9815872,54.95587023,34.17652852,114.3164731,138.5352524,171.6370496,11.26490095,TRUE,0.5,0.560695138
8857,1.28665088,79.02228271,28.55488065,74.962201,65.51734386,41.55766055,126.4894014,54.3356522,58.46982289,TRUE,0.5,0.516927768
8858,2.233402058,142.4629446,162.3574269,175.267199,32.01939778,44.71257586,135.7685863,16.95244639,46.92912155,TRUE,0.5,0.351638709
8859,2.92052949,18.71191428,66.15677093,132.9323213,121.4476177,160.7084458,167.2378084,17.44961582,19.54026731,TRUE,0.5,0.562990168
8860,1.523400272,52.32216026,100.7516545,157.3720211,39.77569279,85.24887454,66.05267181,75.64994112,51.81359411,TRUE,0.5,0.733012282
8861,1.949072321,3.940429719,113.0597794,1.841543542,37.42957161,98.40166991,66.43667938,157.9707146,97.32453026,TRUE,0.5,0.671679982
8862,2.983264637,33.53835619,42.18015245,121.507055,70.38712525,105.6937952,179.4736174,37.15394214,84.72740386,TRUE,0.5,0.633028499
8863,2.249539789,170.8700151,152.4228534,25.42024626,154.5456583,14.71625326,79.47174074,54.47744949,129.4322211,TRUE,0.5,0.735397009
8864,1.820759889,7.21168125,39.83234121,137.8030438,103.6667786,112.8822116,31.59120282,81.47761119,3.067142503,TRUE,0.5,0.491608862
8865,2.799873274,144.6708855,178.1625276,96.03972413,102.5661798,97.59144156,129.3649875,140.5044581,26.72215951,TRUE,0.5,0.525909371
8866,2.989241512,27.37915909,97.10790838,88.51245356,44.22656423,29.01662551,108.8844793,129.9926911,14.0876312,TRUE,0.5,0.477212054
8867,2.750514398,113.7164445,74.18562772,51.08705897,28.63988437,138.8106714,136.7230763,40.46218737,4.584095122,TRUE,0.5,0.667442091
8868,2.128389897,144.1786654,18.73654326,93.27346538,48.58007394,68.00361144,12.64053437,175.4730558,162.0854209,TRUE,0.5,0.614767309
8869,2.228965484,96.5885824,118.6888028,159.1296393,23.3715948,31.06993232,111.7218317,15.77646729,13.88010619,TRUE,0.5,0.489543898
8870,2.514245979,74.79631597,24.5078619,112.752948,131.3572304,5.621899361,164.1381384,155.3681144,155.1009452,TRUE,0.5,0.308018226
8871,1.830527156,52.47007896,56.44896396,125.576617,178.5456884,90.03456764,127.2756165,170.5335179,96.13638282,TRUE,0.5,0.537520615
8872,2.038459658,165.2814468,120.3191479,125.8081553,54.16789427,146.952509,1.537357226,3.280058762,10.7380797,TRUE,0.5,0.749262557
8873,1.339559255,23.94162642,114.8639339,102.9331923,172.1782955,38.15562197,166.5313171,134.5286337,70.5763078,TRUE,0.5,0.48047147
8874,2.933188764,144.801544,62.91396849,141.8159625,65.86954082,105.1786308,142.3785683,55.75963431,177.6527974,TRUE,0.5,0.47996008
8875,2.665802553,25.31781033,154.4401948,5.63948574,137.6545087,134.8980264,145.1592041,51.78077781,28.81865403,TRUE,0.5,0.454015009
8876,1.490654922,162.6275684,159.4252857,54.66958458,175.7636838,118.1626259,111.9503299,174.4808095,3.576456633,TRUE,0.5,0.426885919
8877,1.01647796,76.43147501,145.8050458,19.26945605,141.9110339,155.333998,178.5084492,8.568118567,102.0373868,TRUE,0.5,0.298226383
8878,2.873087462,76.91647229,21.79476394,31.08989261,37.64243834,26.28386407,80.07948722,93.85109118,167.6753583,TRUE,0.5,0.275169167
8879,1.858484772,19.33172689,112.437287,24.23092843,17.58346482,20.63519654,96.76258779,114.6928388,88.72502701,TRUE,0.5,0.274513803
8880,2.057981202,131.3798471,66.83389218,83.46653726,49.86387091,23.84192093,73.086188,7.517150917,112.0630198,TRUE,0.5,0.522245288
8881,2.636638667,153.5085049,70.77794446,122.2888144,85.9378411,140.9546989,103.001674,105.8486788,24.32587972,TRUE,0.5,0.50600988
8882,1.84656347,10.65532058,75.46228777,144.7509013,19.11692957,15.53861157,4.922221278,127.9021706,13.40058925,TRUE,0.5,0.505344521
8883,2.948366032,149.7925995,15.31956788,135.3800241,51.00249793,80.54884616,148.674044,171.7860225,85.28331188,TRUE,0.5,0.25841648
8884,1.899865023,20.47049816,89.65001327,5.442810739,69.1450669,98.67459197,82.86534181,74.41943784,42.77725649,TRUE,0.5,0.388639469
8885,2.472984927,135.2285644,52.20993094,179.1803626,27.90229188,141.687489,124.8721277,70.43225818,51.72889944,TRUE,0.5,0.607470019
8886,1.672259598,179.5950099,84.80964545,22.85741353,147.3179461,12.34237938,100.5518653,61.36447923,42.92204318,TRUE,0.5,0.634948977
8887,2.641382343,118.0913317,169.9787284,51.83583166,95.27832068,59.9642798,113.8786578,142.2766406,51.22705783,TRUE,0.5,0.401209406
8888,1.686376298,49.87753444,9.927146758,151.8511722,0.741481568,103.7912705,7.406560934,58.98338203,154.5483173,TRUE,0.5,0.624999332
8889,2.904044214,175.169231,23.08088095,178.687621,151.2577506,115.9535316,85.6978619,173.773169,115.4308436,TRUE,0.5,0.689352169
8890,1.535472422,118.4041836,29.18612803,114.724395,143.9924436,122.0626054,113.5959849,29.06179201,168.7223893,TRUE,0.5,0.708608322
8891,2.200923892,53.61947513,162.3816021,23.84244317,26.79378691,6.934784332,46.5356586,82.90836541,162.6499984,TRUE,0.5,0.466801035
8892,2.627775576,26.15734249,62.32686133,108.0353681,176.6354375,41.1463079,59.03340908,136.5207015,177.4932382,TRUE,0.5,0.257118654
8893,1.798909075,35.70812406,73.99147324,22.6958852,40.13676212,88.4281611,101.3383776,106.7972423,117.5013376,TRUE,0.5,0.294267857
8894,2.011660352,171.0821392,155.4685387,50.06547688,40.60601906,103.5892952,116.1476893,171.5941587,139.3357441,TRUE,0.5,0.639403705
8895,1.051746462,79.27545998,146.2045774,3.351851975,16.15988788,65.14568581,140.6405604,62.34059224,78.29276367,TRUE,0.5,0.696458783
8896,2.618815802,169.5881238,24.39830652,32.96218688,25.21632844,121.4788853,78.22621381,138.3491153,153.7262844,TRUE,0.5,0.579559931
8897,2.17329962,53.8302676,149.0235489,115.2729643,83.2266053,5.458396427,126.6672386,83.22391317,152.1704226,TRUE,0.5,0.500393551
8898,1.011635387,1.47536394,149.9010624,73.79866572,91.64097587,175.8310166,156.9724479,109.2000427,134.8938856,TRUE,0.5,0.28279241
8899,1.986596208,83.49999344,175.5167411,173.1398604,174.6379379,138.511904,137.2839685,108.711723,83.44408255,TRUE,0.5,0.579353693
8900,2.132383552,44.10691879,120.727151,16.32356464,145.6601427,59.26830376,108.9917152,79.94187136,102.632481,TRUE,0.5,0.530007089
8901,2.916560489,138.7921785,50.06016471,75.36749062,3.617516941,164.5037388,35.29462442,69.41467675,75.10223019,TRUE,0.5,0.709151924
8902,1.348997258,141.2230376,129.841048,46.25387472,124.0762035,172.4436394,59.60591152,71.02712657,179.2861242,TRUE,0.5,0.533749086
8903,2.305798758,143.5951494,134.5700708,90.31016613,171.4943875,125.4516543,71.54936753,101.871757,131.511347,TRUE,0.5,0.432459352
8904,1.987670314,106.5542181,46.01989488,17.64067724,164.9187339,174.9209954,56.70289362,144.9360835,153.0869073,TRUE,0.5,0.40650266
8905,2.976297581,169.2609497,162.295189,5.295763218,81.16375277,21.32506957,58.12926628,6.920532612,92.49094466,TRUE,0.5,0.643346185
8906,1.030179568,30.41408463,23.12571228,108.4354451,155.0008176,154.6540947,14.32923263,34.43932514,74.72373704,TRUE,0.5,0.688144468
8907,2.39299532,51.84464525,111.1479593,158.5825676,146.8129489,31.24452318,70.13519837,6.664582679,128.4916087,TRUE,0.5,0.624793068
8908,2.001341137,111.0800911,131.8228872,4.724448851,88.14975213,108.1214264,172.5306255,83.7269194,79.49668488,TRUE,0.5,0.346206829
8909,2.471839193,11.52819714,136.3040955,166.4400526,19.48104967,163.8254515,105.6869046,79.66693222,107.5025035,TRUE,0.5,0.277245352
8910,2.068373221,37.06229326,140.3158291,67.92399792,20.44383551,154.5330412,35.01769169,3.128624796,141.2894683,TRUE,0.5,0.596714963
8911,1.521514278,13.21391632,34.3490604,91.20567418,114.2659514,155.508229,166.9723311,10.75373743,83.8719801,TRUE,0.5,0.687184799
8912,2.908020099,119.1625944,54.65774081,152.1092019,6.059882543,29.28073514,7.351963422,168.6651411,75.447591,TRUE,0.5,0.253797833
8913,1.269553924,123.3136913,70.22437569,118.3244394,24.45965981,141.8469155,91.20392257,166.5465404,55.59668989,TRUE,0.5,0.638961273
8914,2.500875249,97.41911622,61.94661623,51.63351834,5.899299184,13.91673778,144.0479798,73.2705526,66.85897014,TRUE,0.5,0.745540147
8915,2.036944422,149.9139403,62.24730613,45.06138523,2.29427729,88.36394463,109.1212865,46.41385892,14.38568709,TRUE,0.5,0.479793596
8916,1.489357639,79.41024821,78.86245375,62.60307847,162.4542272,138.907786,94.88751067,15.6417538,35.30092019,TRUE,0.5,0.483351208
8917,1.713913266,41.50287216,178.968281,28.3618659,100.2129368,37.98307936,82.27991431,102.4442819,91.88394119,TRUE,0.5,0.255952803
8918,2.066431506,52.43485891,138.2277236,107.5874912,128.6223068,8.585122985,70.02030255,63.43722314,59.43122073,TRUE,0.5,0.298509526
8919,2.899910113,170.0000312,157.774149,108.8581726,83.41197147,170.6025968,7.923881794,179.7679116,25.02240401,TRUE,0.5,0.306978973
8920,2.258490499,179.4055814,163.6801364,11.1990046,87.13080415,1.496574875,37.9406572,94.42393768,92.24092476,TRUE,0.5,0.512959704
8921,2.118657409,63.69740638,138.5865977,142.1288754,10.5643353,39.17833218,65.30305764,0.302227967,5.830446402,TRUE,0.5,0.63731588
8922,1.574645032,106.6229925,40.95797652,24.08969242,176.5539248,0.87954529,52.98042722,104.1354772,12.54068724,TRUE,0.5,0.486360882
8923,1.822863077,112.5482844,8.725478824,125.04664,127.8580212,19.33865664,145.2123812,41.3921609,48.3481728,TRUE,0.5,0.463553583
8924,2.420570881,87.03429266,164.4260333,131.2906403,156.1714875,134.1015927,72.08422768,79.13266088,146.6954362,TRUE,0.5,0.328455996
8925,1.218517562,25.54428347,178.3929916,77.50417109,21.77465065,139.6452369,51.33409566,4.274668103,1.502268355,TRUE,0.5,0.287413085
8926,2.78417033,93.94193577,133.3694083,62.47796033,53.69345841,171.9649958,20.67105343,160.1493675,34.12901175,TRUE,0.5,0.47014617
8927,1.930856404,26.39286607,43.93975704,157.2641165,105.4262348,1.299141751,6.379162943,123.6277196,13.07663895,TRUE,0.5,0.484290882
8928,2.869370065,50.53197601,118.9072754,60.79127187,60.85769445,154.0406127,7.732038941,90.59020228,98.31635561,TRUE,0.5,0.484508864
8929,2.728344656,120.1775218,103.4001413,120.3810107,18.51132714,100.876343,151.6436744,160.630012,130.480336,TRUE,0.5,0.590189394
8930,2.677138693,89.32549625,80.87196358,20.93816425,50.40102693,102.5482885,116.8626234,49.12308389,155.6019238,TRUE,0.5,0.711989567
8931,1.659967821,21.62169667,55.41902764,63.03425216,100.5199293,51.49238219,79.84002955,104.0244127,179.0394767,TRUE,0.5,0.530178739
8932,1.385567853,6.553687224,91.28281916,62.07793929,27.0124307,100.1899999,35.27554536,26.84342573,52.89382981,TRUE,0.5,0.540286316
8933,2.378481275,130.2389496,102.6428902,121.4866289,4.421130842,53.15146311,79.21226627,159.333984,178.6717569,TRUE,0.5,0.367345451
8934,2.99983888,82.72641611,170.4818269,112.6634524,106.7229633,18.5071894,8.161142654,91.04227903,22.77828244,TRUE,0.5,0.487093198
8935,1.55155612,40.81006199,154.6526825,112.8319007,168.5075325,156.109832,135.8620537,95.33947147,6.388446825,TRUE,0.5,0.698800881
8936,1.128306574,90.50864713,85.9588108,140.6433043,92.21289774,16.38842659,69.55613356,49.59426046,3.272523803,TRUE,0.5,0.628759137
8937,2.934999996,147.9500108,142.2840604,50.55195238,10.00297579,160.3740946,29.26324734,114.4202704,32.54151402,TRUE,0.5,0.688771111
8938,2.12364458,37.59125623,90.25453718,169.3597566,69.73363981,123.2253762,134.37378,161.4111593,108.7391871,TRUE,0.5,0.648389015
8939,1.63460471,80.22929318,177.5683181,121.9793086,89.50489155,0.530646573,145.558222,169.8221165,111.3903799,TRUE,0.5,0.374040882
8940,1.717832863,111.7641213,107.5785857,136.91234,27.527843,13.19186655,91.92213066,1.644622549,31.15963884,TRUE,0.5,0.257972064
8941,2.48369317,34.97492826,103.9824901,76.00742724,56.00897705,121.8360722,96.55110253,39.0733255,69.47648385,TRUE,0.5,0.575836955
8942,2.927688803,115.8739495,4.772843495,157.9498004,84.81023119,160.6697982,37.2858199,62.83664677,135.632896,TRUE,0.5,0.635553258
8943,1.73571569,32.31953753,110.6616543,101.3275317,151.4351846,81.65074554,18.35581414,44.61068839,30.90527564,TRUE,0.5,0.711266792
8944,2.277743883,98.94392287,20.49276778,64.06759785,24.84289184,172.6307393,82.32079994,178.5414693,81.04803212,TRUE,0.5,0.569619567
8945,2.367294402,42.69763153,28.17527455,75.35290923,56.36941289,42.81677768,119.451514,164.16281,138.3372397,TRUE,0.5,0.61833564
8946,2.026884832,0.302966189,106.9707304,71.91506105,167.8720471,164.3930462,160.4735602,82.94843891,109.1461166,TRUE,0.5,0.54177172
8947,1.224169429,18.83800882,57.95502968,79.52139031,154.9791926,96.35504532,140.9212114,146.8683414,18.97833261,TRUE,0.5,0.318406146
8948,2.650190293,98.29085399,30.15132788,144.7975552,112.5419666,150.2326361,73.78362434,128.3378402,40.23809943,TRUE,0.5,0.726046435
8949,2.506545032,136.3649481,159.2409193,138.020747,58.22845275,40.3629861,131.8914403,55.04639232,162.1490333,TRUE,0.5,0.707202376
8950,2.356669228,4.493330681,126.7948252,76.69431036,3.13386156,3.183889806,9.609213899,96.92529207,25.26859976,TRUE,0.5,0.487408279
8951,1.772427283,145.5147151,113.7731809,9.968287991,27.39117838,147.4236317,28.25316208,158.1890417,73.30870752,TRUE,0.5,0.340370476
8952,2.079337858,154.8582948,31.03521911,50.93419476,144.5067203,137.4920738,29.97459336,85.85935662,18.52961754,TRUE,0.5,0.298494521
8953,1.753838008,14.47810691,86.87788209,166.9067461,89.24961772,30.10342357,115.5632513,75.13975718,157.609156,TRUE,0.5,0.481150507
8954,1.389944796,43.27411942,114.7798258,102.32799,37.93350802,92.78079215,35.90022363,11.362542,109.6167504,TRUE,0.5,0.310065578
